URL,Fiyat,il,Ilce,Mahalle,Baslik,İlan Numarası,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Krediye Uygunluk,Yatırıma Uygunluk,Tapu Durumu,Site İçerisinde,Eşya Durumu,Takas,Banyo Sayısı,Fiyat Durumu,Aciklama,Aidat,İlan Oluşturma Tarihi,Kira Getirisi,Balkon Durumu,Kattaki Daire Sayısı,Balkon Sayısı,WC Sayısı,Ada,Parsel,Yapı Durumu,Yapı Tipi,İpotek Durumu,Banyo Metrekare,Salon Metrekare,WC Metrekare,Görüntülü Gezilebilir mi?,Zemin Etüdü,Balkon Tipi,Pafta,Balkon Metrekare
https://www.emlakjet.com/ilan/bornova-evka-3-aegean-forest-luks-konfor-ve-guvenli-yasam-18444606,14.850.000TL,İzmir,Bornova,Erzene Mahallesi,,18444606.0,18 Kasım 2025,Konut,Satılık,Daire,112 m²,135 m²,3+1,0 (Yeni),3.Kat,5.0,Yerden Isıtma,Boş,Krediye Uygun,,Kat İrtifakı,Hayır,,Var,2,Genel Fiyat,İlan Numarası18444606İlan Oluşturma Tarihi18 Kasım 2025İlan Güncelleme Tarihi18 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare112 m²Brüt Metrekare135 m²Oda Sayısı3+1Binanın Yaşı0 (Yeni)Bulunduğu Kat3.KatBinanın Kat Sayısı5Isıtma TipiYerden IsıtmaKullanım DurumuBoşKrediye UygunlukKrediye UygunTapu DurumuKat İrtifakıSite İçerisindeHayırTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,18 Kasım 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/kw-cobans-tan-bornova-satilik-mustakil-terasli-bina-kat-bahceli-dukkan-18458220,5.300.000TL,İzmir,Bornova,Birlik Mahallesi,,18458220.0,27 Kasım 2025,Konut,Satılık,Bina,200 m²,242 m²,4+2,21 Ve Üzeri,,2.0,Klimalı,Mülk Sahibi Oturuyor,Krediye Uygun,Yatırıma Uygun,Müstakil Tapulu,Hayır,Eşyalı,Yok,2,Genel Fiyat,İlan Numarası18458220İlan Oluşturma Tarihi20 Kasım 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiBinaNet Metrekare200 m²Brüt Metrekare242 m²Oda Sayısı4+2Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı2Isıtma TipiKlimalıKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuMüstakil Tapuluİpotek DurumuYokSite İçerisindeHayırEşya DurumuEşyalıAidat0 TLKira Getirisi50000 TLTakasYokBanyo Sayısı2Banyo Metrekare5 m²Balkon DurumuVarKattaki Daire Sayısı1Balkon Sayısı1Balkon TipiAçık TerasBalkon Metrekare40 m²Salon Metrekare25 m²WC Sayısı2WC Metrekare4 m²Ada0Parsel1296Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?EvetZemin EtüdüVarDaha Fazla Gör,0 TL,20 Kasım 2025,50000 TL,Var,1.0,1.0,2.0,0.0,1296.0,İkinci El,Betonarme,Yok,5 m²,25 m²,4 m²,Evet,Var,Açık Teras,,40 m²
https://www.emlakjet.com/ilan/forum-bornova-ya-4-dk-mesafede-satilik-genis-21-daire-18372791,4.900.000TL,İzmir,Bornova,Karacaoğlan Mahallesi,,18372791.0,07 Kasım 2025,Konut,Satılık,Daire,118 m²,130 m²,2+1,21 Ve Üzeri,Yüksek Giriş,4.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18372791İlan Güncelleme Tarihi07 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare118 m²Brüt Metrekare130 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu KatYüksek GirişBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/park-yasam-bornova-yasar-uni-yani-satilik-21-dare-18327392,9.400.000TL,İzmir,Bornova,Kazımdirik Mahallesi,,18327392.0,30 Ekim 2025,Konut,Satılık,Daire,65 m²,75 m²,2+1,1,1.Kat,8.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun Değil,Bilinmiyor,Kat İrtifakı,Evet,Boş,Yok,2,Genel Fiyat,İlan Numarası18327392İlan Güncelleme Tarihi30 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare65 m²Brüt Metrekare75 m²Oda Sayısı2+1Binanın Yaşı1Bulunduğu Kat1.KatBinanın Kat Sayısı8Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeEvetEşya DurumuBoşTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/mevlana-da-satilik-terasli-dubleks-daire-18433813,7.500.000TL,İzmir,Bornova,Mevlana Mahallesi,,18433813.0,17 Kasım 2025,Konut,Satılık,Daire,150 m²,180 m²,3+1,4,2.Kat,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Var,2,Genel Fiyat,İlan Numarası18433813İlan Güncelleme Tarihi17 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare150 m²Brüt Metrekare180 m²Oda Sayısı3+1Binanın Yaşı4Bulunduğu Kat2.KatBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-kucukparkta-cok-iyi-konumda-satilik-31-daire-18451055,4.350.000TL,İzmir,Bornova,Kazımdirik Mahallesi,,18451055.0,25 Kasım 2025,Konut,Satılık,Daire,98 m²,105 m²,3+1,21 Ve Üzeri,3.Kat,4.0,Isıtma Yok,Boş,Krediye Uygun,,Kat İrtifakı,Hayır,,Yok,1,Genel Fiyat,İlan Numarası18451055İlan Oluşturma Tarihi19 Kasım 2025İlan Güncelleme Tarihi25 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare98 m²Brüt Metrekare105 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat3.KatBinanın Kat Sayısı4Isıtma TipiIsıtma YokKullanım DurumuBoşKrediye UygunlukKrediye UygunTapu DurumuKat İrtifakıSite İçerisindeHayırTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,19 Kasım 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/artenew-den-21-sifir-asansorlu-bornova-merkezde-satilik-18492235,5.000.000TL,İzmir,Bornova,Erzene Mahallesi,,18492235.0,26 Kasım 2025,Konut,Satılık,Daire,73 m²,82 m²,2+1,0 (Yeni),5.Kat,5.0,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Hayır,Boş,Var,1,Genel Fiyat,İlan Numarası18492235İlan Oluşturma Tarihi26 Kasım 2025İlan Güncelleme Tarihi26 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare73 m²Brüt Metrekare82 m²Oda Sayısı2+1Binanın Yaşı0 (Yeni)Bulunduğu Kat5.KatBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,26 Kasım 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/mevlana-mahallesi-site-icerisinde-11-yatirimlik-sifir-daire-18413630,4.250.000TL,İzmir,Bornova,Mevlana Mahallesi,,18413630.0,13 Kasım 2025,Konut,Satılık,Daire,40 m²,50 m²,1+1,0 (Yeni),5.Kat,6.0,Kombi Doğalgaz,Boş,Bilinmiyor,,Kat İrtifakı,Hayır,,Yok,1,Genel Fiyat,İlan Numarası18413630İlan Güncelleme Tarihi13 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare40 m²Brüt Metrekare50 m²Oda Sayısı1+1Binanın Yaşı0 (Yeni)Bulunduğu Kat5.KatBinanın Kat Sayısı6Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukBilinmiyorYapı DurumuYapım AşamasındaYapı TipiBetonarmeTapu DurumuKat İrtifakıSite İçerisindeHayırTakasYokBanyo Sayısı1Ada194Parsel94Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,194.0,94.0,Yapım Aşamasında,Betonarme,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-mevlana-mahallesinde-satilik-31-arakat-ferah-daire-18487012,3.500.000TL,İzmir,Bornova,Mevlana Mahallesi,,18487012.0,25 Kasım 2025,Konut,Satılık,Daire,120 m²,135 m²,3+1,21 Ve Üzeri,1.Kat,4.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18487012İlan Oluşturma Tarihi25 Kasım 2025İlan Güncelleme Tarihi25 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare120 m²Brüt Metrekare135 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat1.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYapı Durumuİkinci ElTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşKira Getirisi25000 TLTakasYokBanyo Sayısı1WC Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,25 Kasım 2025,25000 TL,,,,2.0,,,İkinci El,,,,,,,,,,
https://www.emlakjet.com/ilan/ataturk-mah-nezih-konumda-aile-yasamina-uygun-bahceli-dubleks-18335235,4.550.000TL,İzmir,Bornova,Atatürk Mahallesi,,18335235.0,31 Ekim 2025,Konut,Satılık,Müstakil Ev,75 m²,85 m²,2+1,5-10,,2.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,,Müstakil Tapulu,Hayır,,,1,Genel Fiyat,İlan Numarası18335235İlan Güncelleme Tarihi31 Ekim 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare75 m²Brüt Metrekare85 m²Oda Sayısı2+1Binanın Yaşı5-10Binanın Kat Sayısı2Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunTapu DurumuMüstakil TapuluSite İçerisindeHayırBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/turyap-tan-cadde-ustu-satilik-sifir-41-triplex-villa-18467533,11.500.000TL,İzmir,Bornova,Kızılay Mahallesi,,18467533.0,22 Kasım 2025,Konut,Satılık,Villa,125 m²,170 m²,4+1,0 (Yeni),,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Hayır,Boş,Yok,2,Genel Fiyat,İlan Numarası18467533İlan Oluşturma Tarihi22 Kasım 2025İlan Güncelleme Tarihi22 Kasım 2025TürüKonutKategorisiSatılıkTipiVillaNet Metrekare125 m²Brüt Metrekare170 m²Oda Sayısı4+1Binanın Yaşı0 (Yeni)Binanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,22 Kasım 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-camdibi-satilik-sifir-bahceli-tadilatli-21-daire-18327367,3.950.000TL,İzmir,Bornova,Gazi Osman Paşa Mahallesi,,18327367.0,30 Ekim 2025,Konut,Satılık,Daire,75 m²,80 m²,2+1,21 Ve Üzeri,Düz Giriş (Zemin),4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Var,2,Genel Fiyat,İlan Numarası18327367İlan Güncelleme Tarihi30 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare75 m²Brüt Metrekare80 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu KatDüz Giriş (Zemin)Binanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-merkezde-satilik-daire-18383877,5.550.000TL,İzmir,Bornova,Erzene Mahallesi,,18383877.0,08 Kasım 2025,Konut,Satılık,Daire,110 m²,140 m²,3+1,21 Ve Üzeri,5.Kat,6.0,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,2,Genel Fiyat,İlan Numarası18383877İlan Güncelleme Tarihi08 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare110 m²Brüt Metrekare140 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat5.KatBinanın Kat Sayısı6Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-merkezi-konumda-kapali-mutfak-21-luks-genis-daire-18419522,5.800.000TL,İzmir,Bornova,Rafet Paşa Mahallesi,,18419522.0,14 Kasım 2025,Konut,Satılık,Daire,110 m²,120 m²,2+1,16-20,2.Kat,4.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,,Kat İrtifakı,Hayır,,,2,Genel Fiyat,İlan Numarası18419522İlan Güncelleme Tarihi14 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare110 m²Brüt Metrekare120 m²Oda Sayısı2+1Binanın Yaşı16-20Bulunduğu Kat2.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunTapu DurumuKat İrtifakıSite İçerisindeHayırBanyo Sayısı2Ada9010Parsel7Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,9010.0,7.0,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-altindag-birlikte-satilik-2-kat-31-daire-18439218,3.250.000TL,İzmir,Bornova,Birlik Mahallesi,,18439218.0,26 Kasım 2025,Konut,Satılık,Daire,97 m²,107 m²,3+1,21 Ve Üzeri,3.Kat,3.0,Klimalı,Kiracı Oturuyor,Krediye Uygun,,Kat Mülkiyeti,Hayır,,,1,Genel Fiyat,İlan Numarası18439218İlan Oluşturma Tarihi17 Kasım 2025İlan Güncelleme Tarihi26 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare97 m²Brüt Metrekare107 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat3.KatBinanın Kat Sayısı3Isıtma TipiKlimalıKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeHayırBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,17 Kasım 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/ataturk-mahallesinde-satilik-11-0-daireler-18362868,3.750.000TL,İzmir,Bornova,Atatürk Mahallesi,,18362868.0,05 Kasım 2025,Konut,Satılık,Daire,42 m²,55 m²,1+1,0 (Yeni),2.Kat,2.0,Kombi Doğalgaz,Boş,Bilinmiyor,Bilinmiyor,Kat İrtifakı,Hayır,Boş,Var,1,Genel Fiyat,İlan Numarası18362868İlan Güncelleme Tarihi05 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare42 m²Brüt Metrekare55 m²Oda Sayısı1+1Binanın Yaşı0 (Yeni)Bulunduğu Kat2.KatBinanın Kat Sayısı2Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukBilinmiyorYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/artenew-den-37m2-hissesi-mustakil-satilik-daire-18354669,1.300.000TL,İzmir,Bornova,Kızılay Mahallesi,,18354669.0,03 Kasım 2025,Konut,Satılık,Daire,37 m²,55 m²,1+1,21 Ve Üzeri,Bahçe Katı,1.0,Isıtma Yok,Boş,Bilinmiyor,,Hisseli Tapu,Hayır,,,1,Genel Fiyat,İlan Numarası18354669İlan Güncelleme Tarihi03 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare37 m²Brüt Metrekare55 m²Oda Sayısı1+1Binanın Yaşı21 Ve ÜzeriBulunduğu KatBahçe KatıBinanın Kat Sayısı1Isıtma TipiIsıtma YokKullanım DurumuBoşKrediye UygunlukBilinmiyorTapu DurumuHisseli TapuSite İçerisindeHayırAidat0 TLKira Getirisi15000 TLBanyo Sayısı1Balkon DurumuVarFiyat DurumuGenel FiyatDaha Fazla Gör,0 TL,,15000 TL,Var,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/isikkent-egemenlikde-komple-satilik-iki-bina-toplamda-5-daire-18398032,13.000.000TL,İzmir,Bornova,Egemenlik Mahallesi,,18398032.0,11 Kasım 2025,Konut,Satılık,Müstakil Ev,750 m²,800 m²,2+1,21 Ve Üzeri,,3.0,Sobalı,Kiracı Oturuyor,Bilinmiyor,,Arsa Tapulu,Hayır,,Yok,1,Genel Fiyat,İlan Numarası18398032İlan Güncelleme Tarihi11 Kasım 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare750 m²Brüt Metrekare800 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı3Isıtma TipiSobalıKullanım DurumuKiracı OturuyorKrediye UygunlukBilinmiyorYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuArsa TapuluSite İçerisindeHayırTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,İkinci El,Betonarme,,,,,,,,,
https://www.emlakjet.com/ilan/erzene-mahallesinde-3-cepheli-21-18372165,7.750.000TL,İzmir,Bornova,Erzene Mahallesi,,18372165.0,06 Kasım 2025,Konut,Satılık,Daire,61 m²,86 m²,2+1,0 (Yeni),2.Kat,5.0,Kombi Doğalgaz,Boş,Krediye Uygun,Yatırıma Uygun,Kat Mülkiyeti,Hayır,Boş,,1,Genel Fiyat,İlan Numarası18372165İlan Güncelleme Tarihi06 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare61 m²Brüt Metrekare86 m²Oda Sayısı2+1Binanın Yaşı0 (Yeni)Bulunduğu Kat2.KatBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı DurumuSıfırYapı TipiBetonarmeTapu DurumuKat Mülkiyetiİpotek DurumuYokSite İçerisindeHayırEşya DurumuBoşAidat350 TLKira Getirisi30000 TLBanyo Sayısı1Banyo Metrekare6 m²Balkon DurumuVarBalkon Sayısı2Balkon TipiAçık BalkonBalkon Metrekare8 m²Salon Metrekare30 m²WC Sayısı1Ada14220Parsel7Fiyat DurumuGenel FiyatDaha Fazla Gör,350 TL,,30000 TL,Var,,2.0,1.0,14220.0,7.0,Sıfır,Betonarme,Yok,6 m²,30 m²,,,,Açık Balkon,,8 m²
https://www.emlakjet.com/ilan/bornova-ataturk-mah-tekstif-sitesi-31-satilik-daire-18345678,4.650.000TL,İzmir,Bornova,Atatürk Mahallesi,,18345678.0,01 Kasım 2025,Konut,Satılık,Daire,98 m²,100 m²,3+1,21 Ve Üzeri,2.Kat,2.0,Kombi Doğalgaz,Boş,Krediye Uygun,,Kat Mülkiyeti,Hayır,,,1,Genel Fiyat,İlan Numarası18345678İlan Güncelleme Tarihi01 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare98 m²Brüt Metrekare100 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat2.KatBinanın Kat Sayısı2Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeHayırBanyo Sayısı1Ada3551Parsel47Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,3551.0,47.0,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-kucuk-park-merkezde-satilik-31-daire-18327142,4.000.000TL,İzmir,Bornova,Kazımdirik Mahallesi,,18327142.0,05 Kasım 2025,Konut,Satılık,Daire,95 m²,110 m²,3+1,21 Ve Üzeri,4.Kat,4.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,,Kat İrtifakı,Hayır,,Var,1,Genel Fiyat,İlan Numarası18327142İlan Güncelleme Tarihi05 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare95 m²Brüt Metrekare110 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat4.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunTapu DurumuKat İrtifakıSite İçerisindeHayırTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/dap-izmir-kule-rezidans-ta-luks-konsept-satilik-daire-18495296,3.750.000TL,İzmir,Bornova,Barbaros Mahallesi,,18495296.0,26 Kasım 2025,Konut,Satılık,Daire,30 m²,35 m²,1 Oda,4,1.Kat,36.0,Merkezi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,,Kat Mülkiyeti,Evet,,,1,Genel Fiyat,İlan Numarası18495296İlan Oluşturma Tarihi26 Kasım 2025İlan Güncelleme Tarihi26 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare30 m²Brüt Metrekare35 m²Oda Sayısı1 OdaBinanın Yaşı4Bulunduğu Kat1.KatBinanın Kat Sayısı36Isıtma TipiMerkezi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeEvetBanyo Sayısı1Ada7586Parsel16Fiyat DurumuGenel FiyatDaha Fazla Gör,,26 Kasım 2025,,,,,,7586.0,16.0,,,,,,,,,,,
https://www.emlakjet.com/ilan/artenew-den-11-dogalgazli-arakat-asanaorlu-sifir-teras-balkonlu-satilik-daire-18369316,3.900.000TL,İzmir,Bornova,Kızılay Mahallesi,,18369316.0,06 Kasım 2025,Konut,Satılık,Daire,47 m²,58 m²,1+1,4,Kot 2 (-2).Kat,5.0,Kombi Doğalgaz,Boş,Krediye Uygun,Yatırıma Uygun,Kat Mülkiyeti,Hayır,Boş,Var,1,Genel Fiyat,İlan Numarası18369316İlan Güncelleme Tarihi06 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare47 m²Brüt Metrekare58 m²Oda Sayısı1+1Binanın Yaşı4Bulunduğu KatKot 2 (-2).KatBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı DurumuSıfırTapu DurumuKat Mülkiyetiİpotek DurumuYokSite İçerisindeHayırEşya DurumuBoşAidat200 TLKira Getirisi20000 TLTakasVarBanyo Sayısı1Balkon DurumuVarBalkon Sayısı1WC Sayısı1Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?EvetDaha Fazla Gör,200 TL,,20000 TL,Var,,1.0,1.0,,,Sıfır,,Yok,,,,Evet,,,,
https://www.emlakjet.com/ilan/cadde-uzeri-4-kat-imarli-insaata-acik-3-katli-mustakil-ev-18430383,6.600.000TL,İzmir,Bornova,Çınar Mahallesi,,18430383.0,26 Kasım 2025,Konut,Satılık,Müstakil Ev,100 m²,107 m²,2+1,21 Ve Üzeri,,3.0,Sobalı,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Müstakil Tapulu,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18430383İlan Oluşturma Tarihi16 Kasım 2025İlan Güncelleme Tarihi26 Kasım 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare100 m²Brüt Metrekare107 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı3Isıtma TipiSobalıKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuMüstakil TapuluSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,16 Kasım 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/88-erzene-mah-asansorlu-ebeveyn-banyo-kapali-otoparkli-21-daire-18384284,8.600.000TL,İzmir,Bornova,Erzene Mahallesi,,18384284.0,08 Kasım 2025,Konut,Satılık,Daire,88 m²,98 m²,2+1,3,4.Kat,5.0,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Hayır,Eşyalı,Yok,2,Genel Fiyat,İlan Numarası18384284İlan Güncelleme Tarihi08 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare88 m²Brüt Metrekare98 m²Oda Sayısı2+1Binanın Yaşı3Bulunduğu Kat4.KatBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuEşyalıTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
