URL,Fiyat,Baslik,İl,İlçe,Mahalle,İlan Numarası,İlan Oluşturma Tarihi,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Krediye Uygunluk,Yatırıma Uygunluk,Tapu Durumu,Site İçerisinde,Eşya Durumu,Takas,Banyo Sayısı,Fiyat Durumu,Aciklama,Yapı Durumu,Yapı Tipi,Kira Getirisi,Balkon Durumu,Balkon Sayısı,Balkon Tipi,İpotek Durumu,Aidat,Banyo Metrekare,Balkon Metrekare,Salon Metrekare,WC Sayısı,WC Metrekare,Ada,Parsel,Görüntülü Gezilebilir mi?,Zemin Etüdü,Kattaki Daire Sayısı
https://www.emlakjet.com/ilan/bornova-kazim-dirik-mahallesi-firsat-daire-11-18152738,4.950.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,18152738,,05 Kasım 2025,Konut,Satılık,Daire,60 m²,68 m²,1+1,5-10,3.Kat,7,VRV,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Eşyalı,Var,1,Genel Fiyat,İlan Numarası18152738İlan Güncelleme Tarihi05 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare60 m²Brüt Metrekare68 m²Oda Sayısı1+1Binanın Yaşı5-10Bulunduğu Kat3.KatBinanın Kat Sayısı7Isıtma TipiVRVKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuEşyalıTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/sertac-gayrimenkulden-ucartibir-fulyapili-ful-kiredi-cekile-bilir-18141750,5.250.000 TL,,İzmir,Bornova,Atatürk Mahallesi,18141750,28 Eylül 2025,29 Kasım 2025,Konut,Satılık,Daire,110 m²,130 m²,2+1,21 Ve Üzeri,3.Kat,5,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,,Kooperatiften Tapu,Evet,,,1,Genel Fiyat,İlan Numarası18141750İlan Oluşturma Tarihi28 Eylül 2025İlan Güncelleme Tarihi29 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare110 m²Brüt Metrekare130 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat3.KatBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunTapu DurumuKooperatiften TapuSite İçerisindeEvetBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/folkart-life-10-esyali-satilik-daire-18109964,4.250.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,18109964,,23 Eylül 2025,Konut,Satılık,Daire,30 m²,40 m²,Stüdyo,5-10,2.Kat,8,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Evet,Eşyalı,Var,2,Genel Fiyat,İlan Numarası18109964İlan Güncelleme Tarihi23 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare30 m²Brüt Metrekare40 m²Oda SayısıStüdyoBinanın Yaşı5-10Bulunduğu Kat2.KatBinanın Kat Sayısı8Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeEvetEşya DurumuEşyalıTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/ege-universitesi-yani-esyali-genis-11-daire-18061106,3.250.000 TL,,İzmir,Bornova,Mevlana Mahallesi,18061106,14 Eylül 2025,26 Kasım 2025,Konut,Satılık,Daire,55 m²,65 m²,1+1,5-10,2.Kat,2,Klimalı,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Hayır,Eşyalı,Yok,1,Genel Fiyat,İlan Numarası18061106İlan Oluşturma Tarihi14 Eylül 2025İlan Güncelleme Tarihi26 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare55 m²Brüt Metrekare65 m²Oda Sayısı1+1Binanın Yaşı5-10Bulunduğu Kat2.KatBinanın Kat Sayısı2Isıtma TipiKlimalıKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuEşyalıTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/gho-life-dan-pinarbasi-gurpinar-mallesinde-11-satlik-daire-18145558,2.400.000 TL,,İzmir,Bornova,Gürpınar Mahallesi,18145558,29 Eylül 2025,26 Kasım 2025,Konut,Satılık,Daire,70 m²,84 m²,1+1,11-15,1.Kat,3,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18145558İlan Oluşturma Tarihi29 Eylül 2025İlan Güncelleme Tarihi26 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare70 m²Brüt Metrekare84 m²Oda Sayısı1+1Binanın Yaşı11-15Bulunduğu Kat1.KatBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYapı Durumuİkinci ElTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşAidat200 TLKira Getirisi35000 TLTakasYokBanyo Sayısı1WC Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,İkinci El,,35000 TL,,,,,200 TL,,,,2.0,,,,,,
https://www.emlakjet.com/ilan/ege-universitesi-kampusu-arkasinda-dogalgaz-kombili-31-18189979,4.500.000 TL,,İzmir,Bornova,Mevlana Mahallesi,18189979,,09 Ekim 2025,Konut,Satılık,Daire,100 m²,115 m²,3+1,11-15,1.Kat,2,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18189979İlan Güncelleme Tarihi09 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare100 m²Brüt Metrekare115 m²Oda Sayısı3+1Binanın Yaşı11-15Bulunduğu Kat1.KatBinanın Kat Sayısı2Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-ataturkte-31-luks-ebeveyn-banyolu-satilik-daire-18063904,5.500.000 TL,,İzmir,Bornova,Atatürk Mahallesi,18063904,14 Eylül 2025,27 Kasım 2025,Konut,Satılık,Daire,97 m²,100 m²,3+1,16-20,3.Kat,3,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Var,2,Genel Fiyat,İlan Numarası18063904İlan Oluşturma Tarihi14 Eylül 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare97 m²Brüt Metrekare100 m²Oda Sayısı3+1Binanın Yaşı16-20Bulunduğu Kat3.KatBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/ataturk-mahallesi-manzarali-3-cepheli-satilik-31-daire-18249621,5.600.000 TL,,İzmir,Bornova,Atatürk Mahallesi,18249621,,16 Ekim 2025,Konut,Satılık,Daire,95 m²,100 m²,3+1,11-15,Yüksek Giriş,3,Klimalı,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Var,1,Genel Fiyat,İlan Numarası18249621İlan Güncelleme Tarihi16 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare95 m²Brüt Metrekare100 m²Oda Sayısı3+1Binanın Yaşı11-15Bulunduğu KatYüksek GirişBinanın Kat Sayısı3Isıtma TipiKlimalıKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/lobi-parlas-ta-kiracisiz-satilik-11-yasar-uni-metro-yakini-18140056,5.200.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,18140056,,30 Eylül 2025,Konut,Satılık,Daire,45 m²,65 m²,1+1,5-10,2.Kat,7,VRV,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Evet,Boş,Yok,1,Genel Fiyat,İlan Numarası18140056İlan Güncelleme Tarihi30 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare45 m²Brüt Metrekare65 m²Oda Sayısı1+1Binanın Yaşı5-10Bulunduğu Kat2.KatBinanın Kat Sayısı7Isıtma TipiVRVKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeEvetEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-mevlana-mahallesinde-ful-tadilatli-satilik-daire-18261067,4.000.000 TL,,İzmir,Bornova,Mevlana Mahallesi,18261067,,18 Ekim 2025,Konut,Satılık,Daire,120 m²,130 m²,2+1,21 Ve Üzeri,2.Kat,4,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,2,Genel Fiyat,İlan Numarası18261067İlan Güncelleme Tarihi18 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare120 m²Brüt Metrekare130 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat2.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-yildirim-beyazit-mahallesi-nde-21-satilik-daire-18187686,4.600.000 TL,,İzmir,Bornova,Yıldırım Beyazıt Mahallesi,18187686,,06 Ekim 2025,Konut,Satılık,Daire,59 m²,70 m²,2+1,5-10,1.Kat,1,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,,Kat Mülkiyeti,Hayır,,,1,Genel Fiyat,İlan Numarası18187686İlan Güncelleme Tarihi06 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare59 m²Brüt Metrekare70 m²Oda Sayısı2+1Binanın Yaşı5-10Bulunduğu Kat1.KatBinanın Kat Sayısı1Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeHayırBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-ataturk-mahallesi-nde-merkezi-konumda-11-satilik-daire-18200024,1.699.999 TL,,İzmir,Bornova,İnönü Mahallesi,18200024,08 Ekim 2025,07 Kasım 2025,Konut,Satılık,Daire,40 m²,90 m²,1+1,16-20,Bahçe Katı,3,Kombi Doğalgaz,Boş,Krediye Uygun,,Kat Mülkiyeti,Hayır,,,1,Genel Fiyat,İlan Numarası18200024İlan Oluşturma Tarihi08 Ekim 2025İlan Güncelleme Tarihi07 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare40 m²Brüt Metrekare90 m²Oda Sayısı1+1Binanın Yaşı16-20Bulunduğu KatBahçe KatıBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeHayırBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/mustakil-satilik-ev-18076547,3.700.000 TL,,İzmir,Bornova,Gazi Osman Paşa Mahallesi,18076547,,18 Eylül 2025,Konut,Satılık,Müstakil Ev,80 m²,126 m²,1+1,21 Ve Üzeri,,1,Isıtma Yok,Boş,Krediye Uygun Değil,Bilinmiyor,Arsa Tapulu,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18076547İlan Güncelleme Tarihi18 Eylül 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare80 m²Brüt Metrekare126 m²Oda Sayısı1+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı1Isıtma TipiIsıtma YokKullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuArsa TapuluEşya DurumuBoşSite İçerisindeHayırTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-point-residence-satilik-31-daire-18145572,7.900.000 TL,,İzmir,Bornova,Yeşilova Mahallesi,18145572,,01 Ekim 2025,Konut,Satılık,Daire,115 m²,140 m²,3+1,0 (Yeni),8.Kat,45,Merkezi Doğalgaz,Boş,Krediye Uygun,,Kat İrtifakı,Evet,,,2,Genel Fiyat,İlan Numarası18145572İlan Güncelleme Tarihi01 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare115 m²Brüt Metrekare140 m²Oda Sayısı3+1Binanın Yaşı0 (Yeni)Bulunduğu Kat8.KatBinanın Kat Sayısı45Isıtma TipiMerkezi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunTapu DurumuKat İrtifakıSite İçerisindeEvetBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/umit-mahallesi-nde-satilik-4-katli-bina-18249614,7.900.000 TL,,İzmir,Bornova,Ümit Mahallesi,18249614,,16 Ekim 2025,Konut,Satılık,Müstakil Ev,400 m²,440 m²,2+1,21 Ve Üzeri,,4,Klimalı,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Müstakil Tapulu,Hayır,Boş,Var,2,Genel Fiyat,İlan Numarası18249614İlan Güncelleme Tarihi16 Ekim 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare400 m²Brüt Metrekare440 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı4Isıtma TipiKlimalıKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuMüstakil TapuluEşya DurumuBoşSite İçerisindeHayırTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-ataturk-mah-31-bahce-kati-3cephe-satilik-daire-18208157,4.000.000 TL,,İzmir,Bornova,Atatürk Mahallesi,18208157,,05 Kasım 2025,Konut,Satılık,Daire,100 m²,105 m²,3+1,16-20,Bahçe Katı,5,Kombi Doğalgaz,Boş,Krediye Uygun,,Kat Mülkiyeti,Hayır,,,1,Genel Fiyat,İlan Numarası18208157İlan Güncelleme Tarihi05 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare100 m²Brüt Metrekare105 m²Oda Sayısı3+1Binanın Yaşı16-20Bulunduğu KatBahçe KatıBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeHayırBanyo Sayısı1Balkon DurumuVarBalkon Sayısı1Balkon TipiAçık BalkonFiyat DurumuGenel FiyatDaha Fazla Gör,,,,Var,1.0,Açık Balkon,,,,,,,,,,,,
https://www.emlakjet.com/ilan/kosukavak-mahallesinde-satilik-21-daire-18192808,2.800.000 TL,,İzmir,Bornova,Koşukavak Mahallesi,18192808,07 Ekim 2025,07 Ekim 2025,Konut,Satılık,Daire,90 m²,92 m²,2+1,21 Ve Üzeri,1.Kat,5,Klimalı,Kiracı Oturuyor,Krediye Uygun,Yatırıma Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18192808İlan Oluşturma Tarihi07 Ekim 2025İlan Güncelleme Tarihi07 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare90 m²Brüt Metrekare92 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat1.KatBinanın Kat Sayısı5Isıtma TipiKlimalıKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKat MülkiyetiSite İçerisindeHayırİpotek DurumuYokEşya DurumuBoşAidat50 TLTakasYokBanyo Sayısı1Balkon DurumuVarBalkon Sayısı1Balkon TipiAçık BalkonFiyat DurumuGenel FiyatDaha Fazla Gör,İkinci El,Betonarme,,Var,1.0,Açık Balkon,Yok,50 TL,,,,,,,,,,
https://www.emlakjet.com/ilan/satilik-bornova-da-degerli-arsa-kira-getirili-mustakil-ev-18119075,5.750.000 TL,,İzmir,Bornova,Çınar Mahallesi,18119075,,26 Eylül 2025,Konut,Satılık,Müstakil Ev,230 m²,260 m²,6+3,21 Ve Üzeri,,3,Isıtma Yok,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Arsa Tapulu,Hayır,Boş,Yok,3,Genel Fiyat,İlan Numarası18119075İlan Güncelleme Tarihi26 Eylül 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare230 m²Brüt Metrekare260 m²Oda Sayısı6+3Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı3Isıtma TipiIsıtma YokKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuArsa TapuluEşya DurumuBoşSite İçerisindeHayırTakasYokBanyo Sayısı3Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/kw-cobans-dan-forum-bornova-yakini-4-katli-yatirimlik-komple-bina-18111069,11.850.000 TL,,İzmir,Bornova,Karacaoğlan Mahallesi,18111069,23 Eylül 2025,27 Kasım 2025,Konut,Satılık,Bina,399 m²,400 m²,2+1,21 Ve Üzeri,,4,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Yatırıma Uygun,Bilinmiyor,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18111069İlan Oluşturma Tarihi23 Eylül 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiBinaNet Metrekare399 m²Brüt Metrekare400 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuBilinmiyorSite İçerisindeHayırEşya DurumuBoşAidat1 TLKira Getirisi100000 TLTakasYokBanyo Sayısı1Balkon DurumuVarKattaki Daire Sayısı1Balkon Sayısı1Balkon TipiAçık BalkonBalkon Metrekare5 m²Salon Metrekare25 m²WC Sayısı1WC Metrekare5 m²Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?EvetZemin EtüdüVarDaha Fazla Gör,İkinci El,Betonarme,100000 TL,Var,1.0,Açık Balkon,,1 TL,,5 m²,25 m²,1.0,5 m²,,,Evet,Var,1.0
https://www.emlakjet.com/ilan/ege-universitesi-kampusune-yurume-mesafesinde-sifir-esyali-11-18101460,3.250.000 TL,,İzmir,Bornova,Mevlana Mahallesi,18101460,21 Eylül 2025,27 Kasım 2025,Konut,Satılık,Daire,50 m²,55 m²,1+1,0 (Yeni),1.Kat,3,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,,Yok,1,Genel Fiyat,İlan Numarası18101460İlan Oluşturma Tarihi21 Eylül 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare50 m²Brüt Metrekare55 m²Oda Sayısı1+1Binanın Yaşı0 (Yeni)Bulunduğu Kat1.KatBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-gediz-cad-uzeri-satilik-arakat-31-18059737,6.750.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,18059737,,08 Kasım 2025,Konut,Satılık,Daire,125 m²,150 m²,3+1,21 Ve Üzeri,6.Kat,7,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,,Kat İrtifakı,Hayır,,,1,Genel Fiyat,İlan Numarası18059737İlan Güncelleme Tarihi08 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare125 m²Brüt Metrekare150 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat6.KatBinanın Kat Sayısı7Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunTapu DurumuKat İrtifakıSite İçerisindeHayırBanyo Sayısı1Ada4029Parsel4Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,4029.0,4.0,,,
https://www.emlakjet.com/ilan/bornova-avcilar-city-de-satilik-31-kose-daire-18221157,7.550.000 TL,,İzmir,Bornova,Gazi Osman Paşa Mahallesi,18221157,,11 Ekim 2025,Konut,Satılık,Daire,150 m²,160 m²,3+1,5-10,4.Kat,9,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Evet,Boş,Var,2,Genel Fiyat,İlan Numarası18221157İlan Güncelleme Tarihi11 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare150 m²Brüt Metrekare160 m²Oda Sayısı3+1Binanın Yaşı5-10Bulunduğu Kat4.KatBinanın Kat Sayısı9Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeEvetEşya DurumuBoşTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/1-bornova-mevlana-mahallesi-nde-31-satilik-yeni-daire-18196232,6.500.000 TL,,İzmir,Bornova,Mevlana Mahallesi,18196232,,08 Ekim 2025,Konut,Satılık,Daire,110 m²,120 m²,3+1,4,1.Kat,4,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Hayır,Boş,Yok,2,Genel Fiyat,İlan Numarası18196232İlan Güncelleme Tarihi08 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare110 m²Brüt Metrekare120 m²Oda Sayısı3+1Binanın Yaşı4Bulunduğu Kat1.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-ataturk-mah-satilik-sifir-tripleks-31-villa-18075448,18.000.000 TL,,İzmir,Bornova,Atatürk Mahallesi,18075448,,29 Eylül 2025,Konut,Satılık,Villa,160 m²,210 m²,3+1,0 (Yeni),,3,Yerden Isıtma,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Hayır,Boş,Var,3,Genel Fiyat,İlan Numarası18075448İlan Güncelleme Tarihi29 Eylül 2025TürüKonutKategorisiSatılıkTipiVillaNet Metrekare160 m²Brüt Metrekare210 m²Oda Sayısı3+1Binanın Yaşı0 (Yeni)Binanın Kat Sayısı3Isıtma TipiYerden IsıtmaKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıEşya DurumuBoşSite İçerisindeHayırTakasVarBanyo Sayısı3Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/camdibi-kordon-birlik-okuluna-yakin-21-terasli-satilik-daire-18198346,4.250.000 TL,,İzmir,Bornova,Gazi Osman Paşa Mahallesi,18198346,,24 Ekim 2025,Konut,Satılık,Daire,110 m²,120 m²,2+1,21 Ve Üzeri,3.Kat,3,Klimalı,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18198346İlan Güncelleme Tarihi24 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare110 m²Brüt Metrekare120 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat3.KatBinanın Kat Sayısı3Isıtma TipiKlimalıKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/ikon-live-130-m2-satilik-31-havuz-cephe-daire-18068463,12.950.000 TL,,İzmir,Bornova,Yeşilova Mahallesi,18068463,,15 Eylül 2025,Konut,Satılık,Daire,135 m²,190 m²,3+1,1,13.Kat,23,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Evet,Boş,Var,1,Genel Fiyat,İlan Numarası18068463İlan Güncelleme Tarihi15 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare135 m²Brüt Metrekare190 m²Oda Sayısı3+1Binanın Yaşı1Bulunduğu Kat13.KatBinanın Kat Sayısı23Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeEvetEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
