URL,Fiyat,Baslik,İl,İlçe,Mahalle,İlan Numarası,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Krediye Uygunluk,Yatırıma Uygunluk,Tapu Durumu,Eşya Durumu,Site İçerisinde,Takas,Banyo Sayısı,Fiyat Durumu,Aciklama,İlan Oluşturma Tarihi,Yapı Durumu,İpotek Durumu,Banyo Metrekare,Balkon Durumu,Balkon Sayısı,Balkon Tipi,Salon Metrekare,WC Sayısı,WC Metrekare,Zemin Etüdü,Bulunduğu Kat,Yapı Tipi,Balkon Metrekare,Parsel,Görüntülü Gezilebilir mi?,Ada,Kira Getirisi,Aidat,Kattaki Daire Sayısı,Pafta
https://www.emlakjet.com/ilan/bornova-izev-moon-projesinde-31-satilik-daire-18033520,8.975.000 TL,,İzmir,Bornova,Kemalpaşa Mahallesi,18033520,13 Eylül 2025,Konut,Satılık,Daire,120 m²,135 m²,3+1,0 (Yeni),3,Yerden Isıtma,Boş,Krediye Uygun Değil,Bilinmiyor,Kat Mülkiyeti,Boş,Evet,Var,2,Genel Fiyat,İlan Numarası18033520İlan Güncelleme Tarihi13 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare120 m²Brüt Metrekare135 m²Oda Sayısı3+1Binanın Yaşı0 (Yeni)Bulunduğu Kat1.KatBinanın Kat Sayısı3Isıtma TipiYerden IsıtmaKullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeEvetEşya DurumuBoşTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,1.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-doganlar-satilik-11-17621486,3.100.000 TL,,İzmir,Bornova,Doğanlar Mahallesi,17621486,27 Kasım 2025,Konut,Satılık,Daire,50 m²,55 m²,1+1,4,6,Yerden Isıtma,Kiracı Oturuyor,Krediye Uygun Değil,Bilinmiyor,Kat İrtifakı,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası17621486İlan Oluşturma Tarihi08 Temmuz 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare50 m²Brüt Metrekare55 m²Oda Sayısı1+1Binanın Yaşı4Bulunduğu Kat2.KatBinanın Kat Sayısı6Isıtma TipiYerden IsıtmaKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,08 Temmuz 2025,,,,,,,,,,,2.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-kazimdirik-te-subat-ayinda-teslim-satilik-21-daire-18042055,6.950.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,18042055,10 Kasım 2025,Konut,Satılık,Daire,62 m²,85 m²,2+1,0 (Yeni),8,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Boş,Hayır,Var,1,Genel Fiyat,İlan Numarası18042055İlan Güncelleme Tarihi10 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare62 m²Brüt Metrekare85 m²Oda Sayısı2+1Binanın Yaşı0 (Yeni)Bulunduğu Kat8.KatBinanın Kat Sayısı8Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,8.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-camdibi-mahallesinde-satlik-21-daire-18055613,3.800.000 TL,,İzmir,Bornova,Rafet Paşa Mahallesi,18055613,17 Eylül 2025,Konut,Satılık,Daire,90 m²,110 m²,2+1,21 Ve Üzeri,3,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası18055613İlan Güncelleme Tarihi17 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare90 m²Brüt Metrekare110 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat3.KatBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,3.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/passa-nova-sitesinde-satilik-11-firsat-daire-18005790,4.100.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,18005790,05 Eylül 2025,Konut,Satılık,Daire,45 m²,55 m²,1+1,1,7,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Boş,Evet,Yok,1,Genel Fiyat,İlan Numarası18005790İlan Güncelleme Tarihi05 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare45 m²Brüt Metrekare55 m²Oda Sayısı1+1Binanın Yaşı1Bulunduğu Kat7.KatBinanın Kat Sayısı7Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeEvetEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,7.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/satilik-mustekil-uckatli-ev-17650069,6.000.000 TL,,İzmir,Bornova,Yıldırım Beyazıt Mahallesi,17650069,26 Kasım 2025,Konut,Satılık,Müstakil Ev,100 m²,110 m²,2+1,16-20,3,Klimalı,Kiracı Oturuyor,Krediye Uygun,,Müstakil Tapulu,,Hayır,,3,Genel Fiyat,İlan Numarası17650069İlan Oluşturma Tarihi13 Temmuz 2025İlan Güncelleme Tarihi26 Kasım 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare100 m²Brüt Metrekare110 m²Oda Sayısı2+1Binanın Yaşı16-20Binanın Kat Sayısı3Isıtma TipiKlimalıKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunTapu DurumuMüstakil TapuluSite İçerisindeHayırBanyo Sayısı3Fiyat DurumuGenel FiyatDaha Fazla Gör,13 Temmuz 2025,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/cumba-gayrimenkulden-satilik-mustakil-ev-17833169,4.925.000 TL,,İzmir,Bornova,Rafet Paşa Mahallesi,17833169,27 Ekim 2025,Konut,Satılık,Müstakil Ev,164 m²,165 m²,2+1,21 Ve Üzeri,1,Sobalı,Boş,Krediye Uygun,Bilinmiyor,Müstakil Tapulu,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası17833169İlan Güncelleme Tarihi27 Ekim 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare164 m²Brüt Metrekare165 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı1Isıtma TipiSobalıKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuMüstakil TapuluEşya DurumuBoşSite İçerisindeHayırTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/tuval-yapi-satilik-21-daire-17730083,5.650.000 TL,,İzmir,Bornova,Barbaros Mahallesi,17730083,24 Ekim 2025,Konut,Satılık,Daire,85 m²,101 m²,2+1,0 (Yeni),13,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Boş,Hayır,Var,1,Genel Fiyat,İlan Numarası17730083İlan Güncelleme Tarihi24 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare85 m²Brüt Metrekare101 m²Oda Sayısı2+1Binanın Yaşı0 (Yeni)Bulunduğu Kat5.KatBinanın Kat Sayısı13Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,5.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/garden-bornova-sitesi-nde-satilik-11-havuz-cepheli-daire-17519926,3.650.000 TL,,İzmir,Bornova,Doğanlar Mahallesi,17519926,27 Kasım 2025,Konut,Satılık,Daire,36 m²,45 m²,1+1,0 (Yeni),2,Kombi Doğalgaz,Boş,Krediye Uygun,Yatırıma Uygun,Kat İrtifakı,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası17519926İlan Oluşturma Tarihi20 Haziran 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare36 m²Brüt Metrekare45 m²Oda Sayısı1+1Binanın Yaşı0 (Yeni)Bulunduğu KatBahçe KatıBinanın Kat Sayısı2Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı DurumuSıfırTapu DurumuKat İrtifakıSite İçerisindeHayırİpotek DurumuYokEşya DurumuBoşTakasYokBanyo Sayısı1Balkon DurumuVarBalkon Sayısı1Balkon TipiAçık BalkonWC Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,20 Haziran 2025,Sıfır,Yok,,Var,1,Açık Balkon,,1.0,,,Bahçe Katı,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-camdibinde-satilik-mustalik-ev-17730044,2.800.000 TL,,İzmir,Bornova,Barbaros Mahallesi,17730044,24 Ekim 2025,Konut,Satılık,Müstakil Ev,90 m²,100 m²,2+1,21 Ve Üzeri,1,Sobalı,Mülk Sahibi Oturuyor,Krediye Uygun,Bilinmiyor,Müstakil Tapulu,Boş,Hayır,Var,1,Genel Fiyat,İlan Numarası17730044İlan Güncelleme Tarihi24 Ekim 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare90 m²Brüt Metrekare100 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı1Isıtma TipiSobalıKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuMüstakil TapuluEşya DurumuBoşSite İçerisindeHayırTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-erzene-de-satilik-21-firsat-daire-17973414,4.250.000 TL,,İzmir,Bornova,Erzene Mahallesi,17973414,04 Eylül 2025,Konut,Satılık,Daire,110 m²,120 m²,2+1,16-20,5,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun Değil,Bilinmiyor,Kat Mülkiyeti,Boş,Hayır,Yok,2,Genel Fiyat,İlan Numarası17973414İlan Güncelleme Tarihi04 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare110 m²Brüt Metrekare120 m²Oda Sayısı2+1Binanın Yaşı16-20Bulunduğu Kat5.KatBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,5.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-evka-3-un-en-nezih-ve-luks-binasinda-satilik-31-daire-17746111,20.500.000 TL,,İzmir,Bornova,Evka 3 Mahallesi,17746111,30 Eylül 2025,Konut,Satılık,Daire,145 m²,185 m²,3+1,0 (Yeni),4,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Boş,Hayır,Yok,2,Genel Fiyat,İlan Numarası17746111İlan Oluşturma Tarihi31 Temmuz 2025İlan Güncelleme Tarihi30 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare145 m²Brüt Metrekare185 m²Oda Sayısı3+1Binanın Yaşı0 (Yeni)Bulunduğu Kat2.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,31 Temmuz 2025,,,,,,,,,,,2.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-merkez-ergene-mahallesinde-21-satilik-daire-17770082,3.050.000 TL,,İzmir,Bornova,Ergene Mahallesi,17770082,14 Ekim 2025,Konut,Satılık,Daire,100 m²,121 m²,2+1,5-10,4,Klimalı,Mülk Sahibi Oturuyor,Krediye Uygun,,Kat Mülkiyeti,,Hayır,,1,Genel Fiyat,İlan Numarası17770082İlan Güncelleme Tarihi14 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare100 m²Brüt Metrekare121 m²Oda Sayısı2+1Binanın Yaşı5-10Bulunduğu KatKot 2 (-2).KatBinanın Kat Sayısı4Isıtma TipiKlimalıKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeHayırBanyo Sayısı1Ada230Parsel5Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,Kot 2 (-2).Kat,,,5.0,,230.0,,,,
https://www.emlakjet.com/ilan/dap-yapi-da-acil-satilik-55-m-deniz-manzarali-11-daire-17840946,4.750.000 TL,,İzmir,Bornova,Barbaros Mahallesi,17840946,05 Kasım 2025,Konut,Satılık,Daire,55 m²,88 m²,1+1,4,30,Merkezi (Pay Ölçer),Mülk Sahibi Oturuyor,Krediye Uygun,,Kat İrtifakı,,Hayır,Yok,1,Genel Fiyat,İlan Numarası17840946İlan Güncelleme Tarihi05 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare55 m²Brüt Metrekare88 m²Oda Sayısı1+1Binanın Yaşı4Bulunduğu Kat16.KatBinanın Kat Sayısı30Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunTapu DurumuKat İrtifakıSite İçerisindeHayırAidat3800 TLTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,16.Kat,,,,,,,3800 TL,,
https://www.emlakjet.com/ilan/bornova-kucukpark-yeni-bina-11-satilik-daire-17715784,4.500.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,17715784,29 Eylül 2025,Konut,Satılık,Daire,37 m²,48 m²,1+1,4,5,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,,Kat Mülkiyeti,,Hayır,,1,Genel Fiyat,İlan Numarası17715784İlan Güncelleme Tarihi29 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare37 m²Brüt Metrekare48 m²Oda Sayısı1+1Binanın Yaşı4Bulunduğu Kat3.KatBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeHayırBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,3.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/artenew-den-bornova-ataturk-de-arakat-satilik-dogalgazli-sifir-yapili-full-esyali-satilik-daire-17637216,5.000.000 TL,,İzmir,Bornova,Atatürk Mahallesi,17637216,17 Kasım 2025,Konut,Satılık,Daire,90 m²,100 m²,2+1,16-20,5,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Yatırıma Uygun,Kat Mülkiyeti,Eşyalı,Hayır,Var,1,Genel Fiyat,İlan Numarası17637216İlan Güncelleme Tarihi17 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare90 m²Brüt Metrekare100 m²Oda Sayısı2+1Binanın Yaşı16-20Bulunduğu Kat3.KatBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKat Mülkiyetiİpotek DurumuYokSite İçerisindeHayırEşya DurumuEşyalıAidat300 TLKira Getirisi30000 TLTakasVarBanyo Sayısı1Balkon DurumuVarWC Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,İkinci El,Yok,,Var,,,,1.0,,,3.Kat,Betonarme,,,,,30000 TL,300 TL,,
https://www.emlakjet.com/ilan/cb-360-folkart-life-21-havuz-cephe-balkonlu-daire-17933586,8.750.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,17933586,08 Kasım 2025,Konut,Satılık,Daire,76 m²,117 m²,2+1,5-10,15,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Boş,Evet,Yok,1,Genel Fiyat,İlan Numarası17933586İlan Güncelleme Tarihi08 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare76 m²Brüt Metrekare117 m²Oda Sayısı2+1Binanın Yaşı5-10Bulunduğu Kat13.KatBinanın Kat Sayısı15Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeEvetEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,13.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-mevlana-mahallesi-ege-uni-yakini-11-satilik-daire-17707854,3.100.000 TL,,İzmir,Bornova,Mevlana Mahallesi,17707854,19 Kasım 2025,Konut,Satılık,Daire,40 m²,45 m²,1+1,0 (Yeni),3,Kombi Doğalgaz,Boş,Krediye Uygun,,Kat Mülkiyeti,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası17707854İlan Güncelleme Tarihi19 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare40 m²Brüt Metrekare45 m²Oda Sayısı1+1Binanın Yaşı0 (Yeni)Bulunduğu KatYüksek GirişBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYapı DurumuSıfırTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşAidat200 TLKira Getirisi20000 TLTakasYokBanyo Sayısı1WC Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,Sıfır,,,,,,,1.0,,,Yüksek Giriş,,,,,,20000 TL,200 TL,,
https://www.emlakjet.com/ilan/kw-cobans-dan-kucukpark-ta-kacmaz-ebeveyn-banyolu-balkonlu-otoparkli-daire-17476587,7.250.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,17476587,27 Kasım 2025,Konut,Satılık,Daire,95 m²,115 m²,3+1,5-10,4,Doğalgaz Sobalı,Boş,Krediye Uygun,Yatırıma Uygun,Kat İrtifakı,Boş,Hayır,Var,2,Genel Fiyat,İlan Numarası17476587İlan Oluşturma Tarihi12 Haziran 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare95 m²Brüt Metrekare115 m²Oda Sayısı3+1Binanın Yaşı5-10Bulunduğu KatYüksek GirişBinanın Kat Sayısı4Isıtma TipiDoğalgaz SobalıKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKat İrtifakıSite İçerisindeHayırİpotek DurumuYokEşya DurumuBoşAidat500 TLKira Getirisi30000 TLTakasVarBanyo Sayısı2Banyo Metrekare8 m²Balkon DurumuVarBalkon Sayısı1Balkon TipiAçık BalkonBalkon Metrekare10 m²Salon Metrekare35 m²WC Sayısı2WC Metrekare4 m²Ada287Parsel178Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?EvetZemin EtüdüVarDaha Fazla Gör,12 Haziran 2025,İkinci El,Yok,8 m²,Var,1,Açık Balkon,35 m²,2.0,4 m²,Var,Yüksek Giriş,Betonarme,10 m²,178.0,Evet,287.0,30000 TL,500 TL,,
https://www.emlakjet.com/ilan/kucukpark-meydan-konut-isletme-kullanim-uygun-1-kat-satilik-17871073,4.400.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,17871073,31 Ekim 2025,Konut,Satılık,Daire,85 m²,105 m²,2+1,21 Ve Üzeri,4,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Boş,Hayır,Var,1,Genel Fiyat,İlan Numarası17871073İlan Güncelleme Tarihi31 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare85 m²Brüt Metrekare105 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat1.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,1.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/sertac-gayrimenkul-den-17737565,3.950.000 TL,,İzmir,Bornova,Atatürk Mahallesi,17737565,29 Kasım 2025,Konut,Satılık,Müstakil Ev,135 m²,140 m²,3+1,16-20,3,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Yatırıma Uygun,Kooperatiften Tapu,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası17737565İlan Oluşturma Tarihi30 Temmuz 2025İlan Güncelleme Tarihi29 Kasım 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare135 m²Brüt Metrekare140 m²Oda Sayısı3+1Binanın Yaşı16-20Binanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKooperatiften Tapuİpotek DurumuYokSite İçerisindeHayırEşya DurumuBoşAidat1 TLKira Getirisi30000 TLTakasYokBanyo Sayısı1Banyo Metrekare2 m²Balkon DurumuVarBalkon Sayısı3Balkon TipiAçık TerasBalkon Metrekare2 m²Salon Metrekare2 m²WC Sayısı1WC Metrekare2 m²Ada1Pafta1Parsel2Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?HayırZemin EtüdüVarDaha Fazla Gör,30 Temmuz 2025,İkinci El,Yok,2 m²,Var,3,Açık Teras,2 m²,1.0,2 m²,Var,,Betonarme,2 m²,2.0,Hayır,1.0,30000 TL,1 TL,,1.0
https://www.emlakjet.com/ilan/soli-bornova-folkart-incity-deniz-havuz-cephe-satilik-21-17876564,11.300.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,17876564,27 Ekim 2025,Konut,Satılık,Daire,70 m²,120 m²,2+1,5-10,28,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Boş,Evet,Yok,1,Genel Fiyat,İlan Numarası17876564İlan Güncelleme Tarihi27 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare70 m²Brüt Metrekare120 m²Oda Sayısı2+1Binanın Yaşı5-10Bulunduğu Kat14.KatBinanın Kat Sayısı28Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeEvetEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,14.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/izmir-bornova-kazimdirik-te-satilik-31-ara-kat-sifir-daire-17857151,10.750.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,17857151,08 Kasım 2025,Konut,Satılık,Daire,105 m²,130 m²,3+1,0 (Yeni),7,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Bilinmiyor,Kat İrtifakı,Boş,Hayır,Yok,2,Genel Fiyat,İlan Numarası17857151İlan Güncelleme Tarihi08 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare105 m²Brüt Metrekare130 m²Oda Sayısı3+1Binanın Yaşı0 (Yeni)Bulunduğu Kat4.KatBinanın Kat Sayısı7Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,4.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/41-satilik-lux-akilli-villa-17894165,13.750.000 TL,,İzmir,Bornova,Atatürk Mahallesi,17894165,22 Eylül 2025,Konut,Satılık,Villa,160 m²,180 m²,4+1,0 (Yeni),3,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Boş,Hayır,Var,2,Genel Fiyat,İlan Numarası17894165İlan Güncelleme Tarihi22 Eylül 2025TürüKonutKategorisiSatılıkTipiVillaNet Metrekare160 m²Brüt Metrekare180 m²Oda Sayısı4+1Binanın Yaşı0 (Yeni)Binanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiEşya DurumuBoşSite İçerisindeHayırTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/park-yasam-bornova-terasli-11-satilik-daire-18041069,6.900.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,18041069,10 Eylül 2025,Konut,Satılık,Daire,50 m²,60 m²,1+1,1,8,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Boş,Evet,Yok,1,Genel Fiyat,İlan Numarası18041069İlan Güncelleme Tarihi10 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare50 m²Brüt Metrekare60 m²Oda Sayısı1+1Binanın Yaşı1Bulunduğu Kat1.KatBinanın Kat Sayısı8Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeEvetEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,1.Kat,,,,,,,,,
